Timestamp,Open,High,Low,Close
2022-03-30 21:00:00,41969.20,42218.53,41928.46,42205.10
2022-03-30 22:00:00,42205.10,42359.22,42162.40,42322.72
2022-03-30 23:00:00,42322.72,42341.83,42247.32,42302.55
2022-03-31 00:00:00,42302.55,42403.51,42248.62,42351.02
2022-03-31 01:00:00,42351.02,42655.59,42293.16,42611.40
2022-03-31 02:00:00,42611.40,42775.07,42590.46,42721.33
2022-03-31 03:00:00,42721.33,42927.89,42711.49,42889.20
2022-03-31 04:00:00,42889.20,42900.18,42813.37,42866.10
2022-03-31 05:00:00,42866.10,42879.30,42806.18,42857.43
2022-03-31 06:00:00,42857.43,42998.12,42846.22,42941.55
2022-03-31 07:00:00,42941.55,43138.30,42924.01,43126.26
2022-03-31 08:00:00,43126.26,43257.72,43125.48,43205.39
2022-03-31 09:00:00,43205.39,43300.43,43163.61,43284.79
2022-03-31 10:00:00,43284.79,43348.69,43280.26,43342.61
2022-03-31 11:00:00,43342.61,43516.41,43328.98,43462.08
2022-03-31 12:00:00,43462.08,43507.49,43412.41,43475.52
2022-03-31 13:00:00,43475.52,43656.96,43470.97,43631.17
2022-03-31 14:00:00,43631.17,43742.52,43573.97,43733.74
2022-03-31 15:00:00,43733.74,43872.73,43678.49,43865.64
2022-03-31 16:00:00,43865.64,44101.97,43824.84,44047.39
2022-03-31 17:00:00,44047.39,44208.89,43991.65,44184.74
2022-03-31 18:00:00,44184.74,44206.26,44119.47,44136.13
2022-03-31 19:00:00,44136.13,44395.61,44096.83,44347.15
2022-03-31 20:00:00,44347.15,44385.90,44304.32,44362.57
2022-03-31 21:00:00,44362.57,44496.74,44306.95,44492.86
2022-03-31 22:00:00,44492.86,44530.42,44422.56,44459.14
2022-03-31 23:00:00,44459.14,44638.01,44434.23,44584.75
2022-04-01 00:00:00,44584.75,44734.97,44549.44,44729.24
2022-04-01 01:00:00,44729.24,44780.45,44710.05,44760.00
2022-04-01 02:00:00,44760.00,44763.42,44702.91,44752.34
2022-04-01 03:00:00,44752.34,44959.64,44713.26,44929.24
2022-04-01 04:00:00,44929.24,45158.33,44869.92,45142.44
2022-04-01 05:00:00,45142.44,45325.25,45104.86,45272.07
2022-04-01 06:00:00,45272.07,45359.44,45217.55,45322.60
2022-04-01 07:00:00,45322.60,45459.06,45297.70,45436.74
2022-04-01 08:00:00,45436.74,45596.32,45382.87,45572.39
2022-04-01 09:00:00,45572.39,45629.91,45526.77,45582.92
2022-04-01 10:00:00,45582.92,45723.02,45543.67,45672.99
2022-04-01 11:00:00,45672.99,45867.34,45665.51,45855.43
2022-04-01 12:00:00,45855.43,45953.16,45813.66,45936.12
2022-04-01 13:00:00,45936.12,45953.94,45891.23,45906.91
2022-04-01 14:00:00,45906.91,46047.51,45863.28,45987.78
2022-04-01 15:00:00,45987.78,46002.69,45936.58,45945.73
2022-04-01 16:00:00,45945.73,46156.23,45917.30,46105.96
2022-04-01 17:00:00,46105.96,46158.48,45977.38,46033.18
2022-04-01 18:00:00,46033.18,46218.62,45996.52,46190.97
2022-04-01 19:00:00,46190.97,46434.68,46180.59,46395.59
2022-04-01 20:00:00,46395.59,46508.64,46368.05,46456.25
2022-04-01 21:00:00,46456.25,46556.82,46416.30,46547.67
2022-04-01 22:00:00,46547.67,46551.49,46506.87,46547.53
2022-04-01 23:00:00,46547.53,46694.87,46513.45,46691.18
2022-04-02 00:00:00,46691.18,46893.74,46685.66,46847.33
2022-04-02 01:00:00,46847.33,46894.76,46826.48,46848.43
2022-04-02 02:00:00,46848.43,47018.44,46804.32,47007.39
2022-04-02 03:00:00,47007.39,47051.59,46965.29,47011.66
2022-04-02 04:00:00,47011.66,47089.66,47010.67,47053.65
2022-04-02 05:00:00,47053.65,47099.81,47014.07,47063.32
2022-04-02 06:00:00,47063.32,47092.94,47034.24,47053.89
2022-04-02 07:00:00,47053.89,47169.44,47030.33,47123.28
2022-04-02 08:00:00,47123.28,47164.58,47121.26,47156.82
2022-04-02 09:00:00,47156.82,47298.09,47137.62,47249.15
2022-04-02 10:00:00,47249.15,47323.52,47211.16,47283.06
2022-04-02 11:00:00,47283.06,47470.06,47267.90,47434.14
2022-04-02 12:00:00,47434.14,47705.77,47423.48,47672.12
2022-04-02 13:00:00,47672.12,47696.10,47622.22,47688.42
2022-04-02 14:00:00,47688.42,47944.07,47687.74,47897.16
2022-04-02 15:00:00,47897.16,48102.90,47877.94,48050.79
2022-04-02 16:00:00,48050.79,48174.64,47992.45,48136.07
2022-04-02 17:00:00,48136.07,48348.63,48096.24,48332.89
2022-04-02 18:00:00,48332.89,48584.77,48296.06,48528.37
2022-04-02 19:00:00,48528.37,48633.32,48499.82,48579.24
2022-04-02 20:00:00,48579.24,48584.54,48486.50,48492.34
2022-04-02 21:00:00,48492.34,48615.90,48458.47,48599.46
2022-04-02 22:00:00,48599.46,48907.53,48566.58,48888.43
2022-04-02 23:00:00,48888.43,48930.91,48832.78,48921.08
2022-04-03 00:00:00,48921.08,48946.87,48915.19,48944.62
2022-04-03 01:00:00,48944.62,49001.88,48817.88,48870.17
2022-04-03 02:00:00,48870.17,48877.47,48850.93,48855.00
2022-04-03 03:00:00,48855.00,48867.79,48798.04,48825.29
2022-04-03 04:00:00,48825.29,48984.30,48821.69,48933.26
2022-04-03 05:00:00,48933.26,49097.51,48911.23,49063.97
2022-04-03 06:00:00,49063.97,49067.68,48839.12,48856.51
2022-04-03 07:00:00,48856.51,48862.81,48812.21,48817.14
2022-04-03 08:00:00,48817.14,48862.16,48701.96,48741.36
2022-04-03 09:00:00,48741.36,48763.34,48516.59,48535.68
2022-04-03 10:00:00,48535.68,48572.32,48468.91,48524.99
2022-04-03 11:00:00,48524.99,48579.71,48487.18,48573.47
2022-04-03 12:00:00,48573.47,48628.63,48504.78,48525.97
2022-04-03 13:00:00,48525.97,48667.18,48467.08,48649.09
2022-04-03 14:00:00,48649.09,48773.95,48628.12,48733.03
2022-04-03 15:00:00,48733.03,48767.60,48663.35,48715.73
2022-04-03 16:00:00,48715.73,48749.80,48682.72,48728.27
2022-04-03 17:00:00,48728.27,48770.91,48544.07,48594.11
2022-04-03 18:00:00,48594.11,48648.08,48494.18,48549.86
2022-04-03 19:00:00,48549.86,48574.80,48461.22,48516.17
2022-04-03 20:00:00,48516.17,48539.48,48461.77,48506.26
2022-04-03 21:00:00,48506.26,48530.81,48358.51,48413.08
2022-04-03 22:00:00,48413.08,48413.44,48296.68,48328.78
2022-04-03 23:00:00,48328.78,48370.61,48255.66,48298.07
2022-04-04 00:00:00,48298.07,48354.88,48241.08,48316.12
2022-04-04 01:00:00,48316.12,48368.24,48159.21,48197.14
2022-04-04 02:00:00,48197.14,48238.97,48146.55,48146.93
2022-04-04 03:00:00,48146.93,48207.27,48133.79,48185.60
2022-04-04 04:00:00,48185.60,48291.44,48143.01,48273.85
2022-04-04 05:00:00,48273.85,48294.78,48148.38,48177.02
2022-04-04 06:00:00,48177.02,48277.83,48142.65,48223.78
2022-04-04 07:00:00,48223.78,48309.58,48214.65,48264.31
2022-04-04 08:00:00,48264.31,48301.09,48216.88,48254.95
2022-04-04 09:00:00,48254.95,48279.45,48090.23,48145.20
2022-04-04 10:00:00,48145.20,48300.70,48135.37,48258.91
2022-04-04 11:00:00,48258.91,48366.85,48199.51,48335.85
2022-04-04 12:00:00,48335.85,48386.20,48327.61,48359.16
2022-04-04 13:00:00,48359.16,48407.49,48173.91,48222.51
2022-04-04 14:00:00,48222.51,48300.48,48182.09,48290.34
2022-04-04 15:00:00,48290.34,48381.43,48262.81,48366.39
2022-04-04 16:00:00,48366.39,48387.70,48208.54,48227.56
2022-04-04 17:00:00,48227.56,48366.79,48173.43,48341.40
2022-04-04 18:00:00,48341.40,48351.03,48189.78,48247.76
2022-04-04 19:00:00,48247.76,48296.81,48224.88,48259.73
2022-04-04 20:00:00,48259.73,48330.23,48259.62,48312.45
2022-04-04 21:00:00,48312.45,48452.84,48261.30,48397.09
2022-04-04 22:00:00,48397.09,48402.93,48286.75,48319.77
2022-04-04 23:00:00,48319.77,48400.59,48272.63,48360.55
2022-04-05 00:00:00,48360.55,48490.86,48350.34,48453.98
2022-04-05 01:00:00,48453.98,48470.58,48279.05,48319.20
2022-04-05 02:00:00,48319.20,48464.60,48292.39,48419.06
2022-04-05 03:00:00,48419.06,48498.12,48370.05,48448.56
2022-04-05 04:00:00,48448.56,48484.46,48331.43,48337.31
2022-04-05 05:00:00,48337.31,48355.97,48188.85,48218.70
2022-04-05 06:00:00,48218.70,48229.15,47946.63,47981.62
2022-04-05 07:00:00,47981.62,48003.19,47815.40,47851.59
2022-04-05 08:00:00,47851.59,47867.46,47796.58,47815.50
2022-04-05 09:00:00,47815.50,47832.98,47720.16,47743.70
2022-04-05 10:00:00,47743.70,47759.14,47651.83,47656.63
2022-04-05 11:00:00,47656.63,47701.72,47480.87,47492.82
2022-04-05 12:00:00,47492.82,47570.07,47468.47,47550.10
2022-04-05 13:00:00,47550.10,47609.83,47393.63,47448.41
2022-04-05 14:00:00,47448.41,47474.31,47209.36,47253.05
2022-04-05 15:00:00,47253.05,47264.56,47149.84,47192.00
2022-04-05 16:00:00,47192.00,47206.71,47004.94,47046.26
2022-04-05 17:00:00,47046.26,47091.02,46938.88,46968.37
2022-04-05 18:00:00,46968.37,46974.67,46653.97,46683.19
2022-04-05 19:00:00,46683.19,46704.03,46617.88,46659.23
2022-04-05 20:00:00,46659.23,46706.98,46589.89,46633.41
2022-04-05 21:00:00,46633.41,46652.63,46340.21,46381.71
2022-04-05 22:00:00,46381.71,46419.72,46342.97,46397.49
2022-04-05 23:00:00,46397.49,46428.00,46334.20,46343.00
2022-04-06 00:00:00,46343.00,46399.02,46167.43,46181.42
2022-04-06 01:00:00,46181.42,46204.66,46015.96,46019.79
2022-04-06 02:00:00,46019.79,46079.33,45917.02,45938.84
2022-04-06 03:00:00,45938.84,45955.65,45717.82,45760.43
2022-04-06 04:00:00,45760.43,45789.80,45533.03,45581.53
2022-04-06 05:00:00,45581.53,45636.49,45493.83,45512.32
2022-04-06 06:00:00,45512.32,45542.33,45372.08,45425.76
2022-04-06 07:00:00,45425.76,45476.45,45314.46,45326.42
2022-04-06 08:00:00,45326.42,45352.00,45304.77,45304.86
2022-04-06 09:00:00,45304.86,45392.64,45265.51,45349.18
2022-04-06 10:00:00,45349.18,45385.99,45120.64,45158.81
2022-04-06 11:00:00,45158.81,45160.18,44989.05,44994.48
2022-04-06 12:00:00,44994.48,45018.41,44843.34,44857.24
2022-04-06 13:00:00,44857.24,45051.44,44825.11,45002.75
2022-04-06 14:00:00,45002.75,45029.59,44787.92,44842.61
2022-04-06 15:00:00,44842.61,44889.91,44674.51,44733.25
2022-04-06 16:00:00,44733.25,44735.86,44517.72,44566.43
2022-04-06 17:00:00,44566.43,44641.70,44533.86,44601.05
2022-04-06 18:00:00,44601.05,44603.03,44492.80,44495.89
2022-04-06 19:00:00,44495.89,44537.15,44412.27,44418.99
2022-04-06 20:00:00,44418.99,44425.39,44200.35,44252.14
2022-04-06 21:00:00,44252.14,44279.14,44228.36,44238.84
2022-04-06 22:00:00,44238.84,44295.61,44131.30,44180.47
2022-04-06 23:00:00,44180.47,44276.80,44154.93,44227.44
2022-04-07 00:00:00,44227.44,44270.51,44213.71,44260.06
2022-04-07 01:00:00,44260.06,44273.26,44181.77,44207.50
2022-04-07 02:00:00,44207.50,44267.14,43933.47,43986.58
2022-04-07 03:00:00,43986.58,44029.33,43943.31,43945.74
2022-04-07 04:00:00,43945.74,44002.05,43715.53,43755.89
2022-04-07 05:00:00,43755.89,43812.13,43628.03,43681.92
2022-04-07 06:00:00,43681.92,43729.76,43511.91,43548.00
2022-04-07 07:00:00,43548.00,43604.83,43520.50,43523.39
2022-04-07 08:00:00,43523.39,43525.83,43430.30,43448.86
2022-04-07 09:00:00,43448.86,43458.31,43280.80,43287.46
2022-04-07 10:00:00,43287.46,43333.95,43073.34,43121.55
2022-04-07 11:00:00,43121.55,43124.19,42975.55,43024.41
2022-04-07 12:00:00,43024.41,43065.25,42986.96,43016.75
2022-04-07 13:00:00,43016.75,43063.23,42752.42,42807.56
2022-04-07 14:00:00,42807.56,42859.74,42749.68,42831.74
2022-04-07 15:00:00,42831.74,42874.75,42810.09,42826.93
2022-04-07 16:00:00,42826.93,42839.46,42590.44,42643.82
2022-04-07 17:00:00,42643.82,42698.46,42505.68,42545.66
2022-04-07 18:00:00,42545.66,42580.44,42386.38,42433.92
2022-04-07 19:00:00,42433.92,42464.58,42271.35,42309.41
2022-04-07 20:00:00,42309.41,42360.21,42107.04,42131.28
2022-04-07 21:00:00,42131.28,42135.02,42051.62,42098.89
2022-04-07 22:00:00,42098.89,42157.79,42017.99,42068.51
2022-04-07 23:00:00,42068.51,42117.09,41945.63,41992.68
2022-04-08 00:00:00,41992.68,42035.89,41831.11,41859.69
2022-04-08 01:00:00,41859.69,41915.05,41660.93,41707.40
2022-04-08 02:00:00,41707.40,41727.54,41577.81,41610.44
2022-04-08 03:00:00,41610.44,41666.04,41332.86,41387.06
2022-04-08 04:00:00,41387.06,41432.75,41256.24,41315.45
2022-04-08 05:00:00,41315.45,41360.28,41252.44,41292.94
2022-04-08 06:00:00,41292.94,41309.57,41200.41,41232.32
2022-04-08 07:00:00,41232.32,41266.93,41072.64,41126.71
2022-04-08 08:00:00,41126.71,41163.43,41037.87,41047.89
2022-04-08 09:00:00,41047.89,41070.74,40801.20,40802.60
2022-04-08 10:00:00,40802.60,40832.14,40504.00,40562.26
2022-04-08 11:00:00,40562.26,40570.20,40483.68,40511.17
2022-04-08 12:00:00,40511.17,40554.28,40265.35,40289.40
2022-04-08 13:00:00,40289.40,40327.06,40053.20,40091.95
2022-04-08 14:00:00,40091.95,40134.33,39920.64,39937.82
2022-04-08 15:00:00,39937.82,39986.26,39831.98,39865.40
2022-04-08 16:00:00,39865.40,39925.01,39843.02,39852.58
2022-04-08 17:00:00,39852.58,39894.90,39697.87,39699.97
2022-04-08 18:00:00,39699.97,39737.42,39642.62,39668.70
2022-04-08 19:00:00,39668.70,39716.72,39524.55,39542.90
2022-04-08 20:00:00,39542.90,39576.44,39372.30,39421.71
2022-04-08 21:00:00,39421.71,39425.32,39301.46,39334.31
2022-04-08 22:00:00,39334.31,39373.77,39182.14,39220.91
2022-04-08 23:00:00,39220.91,39226.41,39050.44,39103.67
2022-04-09 00:00:00,39103.67,39141.39,38979.06,39031.11
2022-04-09 01:00:00,39031.11,39035.18,38902.90,38947.51
2022-04-09 02:00:00,38947.51,39000.98,38764.46,38818.62
2022-04-09 03:00:00,38818.62,38835.31,38613.18,38643.75
2022-04-09 04:00:00,38643.75,38679.72,38230.23,38240.96
2022-04-09 05:00:00,38240.96,38303.16,38204.95,38269.93
2022-04-09 06:00:00,38269.93,38306.44,38145.93,38202.75
2022-04-09 07:00:00,38202.75,38230.35,38040.30,38055.32
2022-04-09 08:00:00,38055.32,38055.99,37993.77,38022.49
2022-04-09 09:00:00,38022.49,38035.65,37891.52,37919.09
2022-04-09 10:00:00,37919.09,37948.32,37609.30,37621.98
2022-04-09 11:00:00,37621.98,37662.18,37596.31,37622.80
2022-04-09 12:00:00,37622.80,37669.93,37427.25,37472.01
2022-04-09 13:00:00,37472.01,37476.13,37298.26,37329.74
2022-04-09 14:00:00,37329.74,37364.93,37231.68,37265.42
2022-04-09 15:00:00,37265.42,37297.92,37041.90,37082.99
2022-04-09 16:00:00,37082.99,37129.92,36923.10,36973.87
2022-04-09 17:00:00,36973.87,36999.80,36837.07,36894.57
2022-04-09 18:00:00,36894.57,36930.04,36792.93,36835.43
2022-04-09 19:00:00,36835.43,36852.73,36750.54,36759.47
2022-04-09 20:00:00,36759.47,36763.73,36663.25,36705.55
2022-04-09 21:00:00,36705.55,36739.36,36512.64,36551.75
2022-04-09 22:00:00,36551.75,36567.54,36391.77,36394.38
2022-04-09 23:00:00,36394.38,36412.79,36345.55,36356.25
2022-04-10 00:00:00,36356.25,36405.08,36316.62,36383.76
2022-04-10 01:00:00,36383.76,36407.09,36271.28,36306.98
2022-04-10 02:00:00,36306.98,36320.04,36240.52,36299.97
2022-04-10 03:00:00,36299.97,36327.88,36270.75,36321.93
2022-04-10 04:00:00,36321.93,36549.57,36272.04,36537.61
2022-04-10 05:00:00,36537.61,36691.62,36520.08,36682.00
2022-04-10 06:00:00,36682.00,36800.06,36642.00,36741.12
2022-04-10 07:00:00,36741.12,36778.96,36718.60,36778.77
2022-04-10 08:00:00,36778.77,36829.87,36763.71,36771.77
2022-04-10 09:00:00,36771.77,36791.63,36735.48,36787.74
2022-04-10 10:00:00,36787.74,36913.48,36730.42,36903.09
2022-04-10 11:00:00,36903.09,36988.65,36872.02,36966.21
2022-04-10 12:00:00,36966.21,36985.67,36902.56,36961.14
2022-04-10 13:00:00,36961.14,37059.14,36907.19,37002.09
2022-04-10 14:00:00,37002.09,37047.49,36934.35,36984.36
2022-04-10 15:00:00,36984.36,37040.38,36957.70,37029.42
2022-04-10 16:00:00,37029.42,37170.61,36984.15,37138.08
2022-04-10 17:00:00,37138.08,37183.44,37081.68,37119.96
2022-04-10 18:00:00,37119.96,37176.93,37070.74,37173.42
2022-04-10 19:00:00,37173.42,37350.07,37170.01,37311.55
2022-04-10 20:00:00,37311.55,37446.52,37269.44,37414.38
2022-04-10 21:00:00,37414.38,37597.10,37372.20,37584.41
2022-04-10 22:00:00,37584.41,37715.83,37533.93,37689.55
2022-04-10 23:00:00,37689.55,37707.81,37568.88,37616.30
2022-04-11 00:00:00,37616.30,37713.27,37607.37,37664.00
2022-04-11 01:00:00,37664.00,37835.93,37617.98,37813.73
2022-04-11 02:00:00,37813.73,37829.23,37711.24,37744.81
2022-04-11 03:00:00,37744.81,37916.20,37735.28,37865.04
2022-04-11 04:00:00,37865.04,38033.67,37860.97,37984.48
2022-04-11 05:00:00,37984.48,38180.16,37927.42,38156.10
2022-04-11 06:00:00,38156.10,38311.07,38125.19,38300.22
2022-04-11 07:00:00,38300.22,38472.90,38255.18,38472.53
2022-04-11 08:00:00,38472.53,38575.62,38423.15,38526.84
2022-04-11 09:00:00,38526.84,38538.96,38481.04,38517.55
2022-04-11 10:00:00,38517.55,38710.89,38512.78,38696.09
2022-04-11 11:00:00,38696.09,39016.76,38638.48,38957.83
2022-04-11 12:00:00,38957.83,39076.49,38898.25,39064.93
2022-04-11 13:00:00,39064.93,39187.89,39038.57,39131.61
2022-04-11 14:00:00,39131.61,39222.47,39075.60,39202.98
2022-04-11 15:00:00,39202.98,39308.27,39185.45,39304.51
2022-04-11 16:00:00,39304.51,39486.65,39296.91,39479.33
2022-04-11 17:00:00,39479.33,39671.37,39429.94,39613.32
2022-04-11 18:00:00,39613.32,39698.20,39582.09,39640.67
2022-04-11 19:00:00,39640.67,39817.74,39602.28,39760.62
2022-04-11 20:00:00,39760.62,39896.97,39713.21,39854.99
2022-04-11 21:00:00,39854.99,39927.71,39815.57,39904.31
2022-04-11 22:00:00,39904.31,40057.02,39857.22,40001.80
2022-04-11 23:00:00,40001.80,40184.48,39966.50,40178.14
2022-04-12 00:00:00,40178.14,40317.75,40129.48,40303.16
2022-04-12 01:00:00,40303.16,40428.88,40267.48,40408.51
2022-04-12 02:00:00,40408.51,40503.02,40350.84,40459.76
2022-04-12 03:00:00,40459.76,40565.63,40454.75,40543.32
2022-04-12 04:00:00,40543.32,40844.64,40508.84,40803.54
2022-04-12 05:00:00,40803.54,40996.96,40792.41,40939.38
2022-04-12 06:00:00,40939.38,41102.39,40911.25,41044.25
2022-04-12 07:00:00,41044.25,41192.58,40987.50,41144.85
2022-04-12 08:00:00,41144.85,41164.32,41139.16,41156.52
2022-04-12 09:00:00,41156.52,41201.22,41137.09,41198.20
2022-04-12 10:00:00,41198.20,41393.77,41145.41,41357.12
2022-04-12 11:00:00,41357.12,41370.61,41247.77,41297.37
2022-04-12 12:00:00,41297.37,41345.52,41254.81,41305.31
2022-04-12 13:00:00,41305.31,41554.12,41270.77,41502.85
2022-04-12 14:00:00,41502.85,41542.65,41467.66,41508.80
2022-04-12 15:00:00,41508.80,41766.13,41503.99,41748.32
2022-04-12 16:00:00,41748.32,41824.38,41704.97,41807.82
2022-04-12 17:00:00,41807.82,42091.55,41781.18,42032.57
2022-04-12 18:00:00,42032.57,42122.04,42009.19,42067.80
2022-04-12 19:00:00,42067.80,42147.70,42048.13,42120.25
2022-04-12 20:00:00,42120.25,42244.07,42081.04,42216.51
2022-04-12 21:00:00,42216.51,42320.56,42197.25,42270.85
2022-04-12 22:00:00,42270.85,42332.37,42235.40,42314.67
2022-04-12 23:00:00,42314.67,42502.81,42278.32,42444.23
2022-04-13 00:00:00,42444.23,42452.01,42400.23,42421.31
2022-04-13 01:00:00,42421.31,42552.27,42398.55,42505.03
2022-04-13 02:00:00,42505.03,42687.31,42486.53,42653.07
2022-04-13 03:00:00,42653.07,42752.91,42637.66,42731.17
2022-04-13 04:00:00,42731.17,42911.23,42691.86,42863.96
2022-04-13 05:00:00,42863.96,43056.75,42837.97,43019.86
2022-04-13 06:00:00,43019.86,43116.70,43002.96,43094.25
2022-04-13 07:00:00,43094.25,43353.99,43055.37,43297.34
2022-04-13 08:00:00,43297.34,43528.08,43296.37,43515.55
2022-04-13 09:00:00,43515.55,43617.35,43490.35,43571.49
2022-04-13 10:00:00,43571.49,43709.29,43565.26,43683.12
2022-04-13 11:00:00,43683.12,43827.82,43626.99,43818.88
2022-04-13 12:00:00,43818.88,43931.01,43802.65,43871.64
2022-04-13 13:00:00,43871.64,44091.86,43847.11,44041.13
2022-04-13 14:00:00,44041.13,44133.43,44007.03,44120.97
2022-04-13 15:00:00,44120.97,44399.63,44094.75,44346.56
2022-04-13 16:00:00,44346.56,44524.23,44313.70,44496.93
2022-04-13 17:00:00,44496.93,44634.53,44451.41,44578.09
2022-04-13 18:00:00,44578.09,44833.18,44526.91,44786.54
2022-04-13 19:00:00,44786.54,44939.10,44759.64,44934.37
2022-04-13 20:00:00,44934.37,45057.62,44922.51,45001.82
2022-04-13 21:00:00,45001.82,45175.98,44965.55,45120.40
2022-04-13 22:00:00,45120.40,45346.64,45092.67,45304.15
2022-04-13 23:00:00,45304.15,45419.48,45246.95,45372.51
2022-04-14 00:00:00,45372.51,45589.82,45353.79,45531.07
2022-04-14 01:00:00,45531.07,45608.12,45473.25,45607.76
2022-04-14 02:00:00,45607.76,45644.85,45606.30,45612.45
2022-04-14 03:00:00,45612.45,45684.34,45556.28,45625.85
2022-04-14 04:00:00,45625.85,45815.04,45621.80,45765.59
2022-04-14 05:00:00,45765.59,45901.82,45717.92,45900.07
2022-04-14 06:00:00,45900.07,45975.15,45898.63,45939.85
2022-04-14 07:00:00,45939.85,46010.28,45883.25,46007.96
2022-04-14 08:00:00,46007.96,46060.95,45965.24,46034.84
2022-04-14 09:00:00,46034.84,46059.34,45980.27,46022.09
2022-04-14 10:00:00,46022.09,46125.57,46016.33,46119.61
2022-04-14 11:00:00,46119.61,46188.69,46083.65,46178.86
2022-04-14 12:00:00,46178.86,46241.09,46143.18,46207.43
2022-04-14 13:00:00,46207.43,46328.38,46177.99,46296.93
2022-04-14 14:00:00,46296.93,46452.65,46240.93,46425.15
2022-04-14 15:00:00,46425.15,46507.64,46365.36,46485.61
2022-04-14 16:00:00,46485.61,46599.23,46453.77,46542.00
2022-04-14 17:00:00,46542.00,46772.78,46485.54,46766.34
2022-04-14 18:00:00,46766.34,46806.54,46748.74,46783.89
2022-04-14 19:00:00,46783.89,47016.14,46726.39,46959.18
2022-04-14 20:00:00,46959.18,47127.56,46947.01,47120.10
2022-04-14 21:00:00,47120.10,47247.84,47076.72,47191.48
2022-04-14 22:00:00,47191.48,47202.49,47147.03,47158.64
2022-04-14 23:00:00,47158.64,47238.12,47148.84,47183.86
2022-04-15 00:00:00,47183.86,47372.84,47138.42,47372.32
2022-04-15 01:00:00,47372.32,47456.37,47327.10,47436.28
2022-04-15 02:00:00,47436.28,47600.13,47417.01,47557.65
2022-04-15 03:00:00,47557.65,47662.83,47510.09,47644.27
2022-04-15 04:00:00,47644.27,47761.25,47588.70,47710.22
2022-04-15 05:00:00,47710.22,47795.14,47679.33,47747.20
2022-04-15 06:00:00,47747.20,47815.67,47746.89,47794.50
2022-04-15 07:00:00,47794.50,47863.91,47741.60,47809.68
2022-04-15 08:00:00,47809.68,48041.70,47802.25,47986.57
2022-04-15 09:00:00,47986.57,48041.97,47944.05,47962.69
2022-04-15 10:00:00,47962.69,47990.70,47905.72,47940.23
2022-04-15 11:00:00,47940.23,48060.00,47925.85,48013.98
2022-04-15 12:00:00,48013.98,48144.83,47971.39,48110.31
2022-04-15 13:00:00,48110.31,48198.15,48087.49,48150.19
2022-04-15 14:00:00,48150.19,48420.83,48145.70,48371.44
2022-04-15 15:00:00,48371.44,48391.78,48354.39,48383.28
2022-04-15 16:00:00,48383.28,48465.59,48366.10,48427.18
2022-04-15 17:00:00,48427.18,48439.52,48323.86,48380.39
2022-04-15 18:00:00,48380.39,48455.24,48349.14,48428.85
2022-04-15 19:00:00,48428.85,48429.94,48396.92,48416.05
2022-04-15 20:00:00,48416.05,48428.52,48405.01,48413.51
2022-04-15 21:00:00,48413.51,48550.58,48396.08,48550.02
2022-04-15 22:00:00,48550.02,48612.22,48516.16,48591.91
2022-04-15 23:00:00,48591.91,48796.32,48550.90,48755.28
2022-04-16 00:00:00,48755.28,48798.92,48699.40,48765.64
2022-04-16 01:00:00,48765.64,48789.68,48722.14,48751.59
2022-04-16 02:00:00,48751.59,48800.78,48724.06,48753.26
2022-04-16 03:00:00,48753.26,48937.47,48728.41,48903.40
2022-04-16 04:00:00,48903.40,48930.16,48853.93,48869.30
2022-04-16 05:00:00,48869.30,48923.10,48837.72,48882.15
2022-04-16 06:00:00,48882.15,49014.78,48836.55,48982.71
2022-04-16 07:00:00,48982.71,49092.40,48978.94,49077.99
2022-04-16 08:00:00,49077.99,49198.95,49026.51,49150.73
2022-04-16 09:00:00,49150.73,49294.88,49132.98,49244.14
2022-04-16 10:00:00,49244.14,49310.84,49229.67,49266.89
2022-04-16 11:00:00,49266.89,49289.41,49183.06,49221.23
2022-04-16 12:00:00,49221.23,49511.20,49173.29,49465.97
2022-04-16 13:00:00,49465.97,49555.39,49420.66,49540.36
2022-04-16 14:00:00,49540.36,49570.66,49373.47,49398.12
2022-04-16 15:00:00,49398.12,49650.01,49384.08,49607.98
2022-04-16 16:00:00,49607.98,49839.55,49579.15,49790.92
2022-04-16 17:00:00,49790.92,49923.64,49739.69,49899.94
2022-04-16 18:00:00,49899.94,50046.44,49874.01,50005.38
2022-04-16 19:00:00,50005.38,50081.25,49991.44,50051.21
2022-04-16 20:00:00,50051.21,50137.51,50041.20,50112.50
2022-04-16 21:00:00,50112.50,50249.85,50105.26,50234.95
2022-04-16 22:00:00,50234.95,50321.29,50177.92,50300.71
2022-04-16 23:00:00,50300.71,50305.61,50215.10,50220.92
2022-04-17 00:00:00,50220.92,50277.77,50179.97,50271.01
2022-04-17 01:00:00,50271.01,50387.55,50248.95,50339.49
2022-04-17 02:00:00,50339.49,50363.14,50319.88,50337.02
2022-04-17 03:00:00,50337.02,50346.74,50262.42,50289.21
2022-04-17 04:00:00,50289.21,50381.37,50288.49,50331.68
2022-04-17 05:00:00,50331.68,50367.87,50289.73,50341.89
2022-04-17 06:00:00,50341.89,50376.15,50292.61,50315.36
2022-04-17 07:00:00,50315.36,50456.63,50289.82,50421.53
2022-04-17 08:00:00,50421.53,50466.92,50325.19,50331.94
2022-04-17 09:00:00,50331.94,50334.10,50298.54,50314.97
2022-04-17 10:00:00,50314.97,50358.12,50274.46,50282.39
2022-04-17 11:00:00,50282.39,50314.30,50208.37,50209.56
